OBJECTID,BlockLot,PermitNum,NEIGHBOR,DateIssue,Converted,Year,Longitude,Latitude
1468264,1494 042,USE2020-52014,BROADWAY EAST,9/10/20,9/10/20 0:00,2020,-76.59283838,39.30735699
1468492,1500 004,USE2020-51343,BROADWAY EAST,4/8/20,4/8/20 0:00,2020,-76.58743805,39.30740027
1468528,1501 006,USE2020-51345,BROADWAY EAST,4/8/20,4/8/20 0:00,2020,-76.5880044,39.3068612
1468529,1501 007,USE2020-51346,BROADWAY EAST,4/8/20,4/8/20 0:00,2020,-76.58795985,39.30686804
1468532,1501 010,USE2020-51348,BROADWAY EAST,4/8/20,4/8/20 0:00,2020,-76.58781438,39.30687183
1468558,1503 003,USE2019-55165,BROADWAY EAST,2/27/20,2/27/20 0:00,2020,-76.5853722,39.30697307
1468632,1504 014,USE2020-54160,BROADWAY EAST,9/18/20,9/18/20 0:00,2020,-76.58397381,39.30771059
1468633,1504 015,USE2020-50998,BROADWAY EAST,4/1/20,4/1/20 0:00,2020,-76.58392588,39.30771244
1468636,1504 018,USE2020-50997,BROADWAY EAST,3/27/20,3/27/20 0:00,2020,-76.58378006,39.30771807
1468820,1506 054,USE2020-52105,BEREA,7/28/20,7/28/20 0:00,2020,-76.58119177,39.30778119
1468851,1506 085,USE2020-52272,BEREA,6/2/20,6/2/20 0:00,2020,-76.5807794,39.30762728
1468875,1508 014,USE2020-52110,BEREA,6/3/20,6/3/20 0:00,2020,-76.57739694,39.3079045
1469182,1517 025,USE2020-53676,BROADWAY EAST,8/26/20,8/26/20 0:00,2020,-76.58877136,39.30577712
1469292,1519 010,USE2020-50786,BROADWAY EAST,6/17/20,6/17/20 0:00,2020,-76.58455865,39.30594007
1469376,1520 027,USE2020-53673,BROADWAY EAST,9/8/20,9/8/20 0:00,2020,-76.58303505,39.30633824
1469387,1520 038,USE2019-52873,BROADWAY EAST,7/1/20,7/1/20 0:00,2020,-76.58313844,39.30668665
1469503,1521 061,USE2020-53503,BEREA,8/20/20,8/20/20 0:00,2020,-76.58254077,39.30659629
1469756,1526 009,USE2020-54096,BEREA,12/15/20,12/15/20 0:00,2020,-76.5740704,39.30650991
1469990,1533 037,USE2020-52494,BROADWAY EAST,6/24/20,6/24/20 0:00,2020,-76.58867737,39.30539667
1470620,1543 058,USE2020-55641,BEREA,12/31/20,12/31/20 0:00,2020,-76.57475622,39.30580411
1470785,1548 047,USE2020-52209,MIDDLE EAST,6/18/20,6/18/20 0:00,2020,-76.59279054,39.30387517
1470915,1552 001,USE2019-55226,MIDDLE EAST,1/13/20,1/13/20 0:00,2020,-76.58758622,39.30403799
1470952,1553 039,USE2019-52869,MIDDLE EAST,7/1/20,7/1/20 0:00,2020,-76.58583125,39.30444358
1471009,1553 095,USE2020-51843,MIDDLE EAST,4/29/20,4/29/20 0:00,2020,-76.58634382,39.30421922
1471011,1553 097,USE2020-51925,MIDDLE EAST,5/4/20,5/4/20 0:00,2020,-76.58625866,39.30422249
1471012,1553 098,USE2020-51939,MIDDLE EAST,5/7/20,5/7/20 0:00,2020,-76.58621655,39.30422409
1471013,1553 099,USE2020-51940,MIDDLE EAST,5/7/20,5/7/20 0:00,2020,-76.58617364,39.30422572
1471232,1556 053,USE2020-51984,BIDDLE STREET,9/24/20,9/24/20 0:00,2020,-76.5815564,39.30391768
1471263,1557 014,USE2020-52016,BIDDLE STREET,6/15/20,6/15/20 0:00,2020,-76.58036128,39.30396295
1471357,1558 022,USE2020-52120,BIDDLE STREET,9/2/20,9/2/20 0:00,2020,-76.5791602,39.30401119
1471361,1558 026,USE2020-54243,BIDDLE STREET,10/22/20,10/22/20 0:00,2020,-76.57894788,39.30401971
1471545,1566 045,USE2020-52562,MIDDLE EAST,7/27/20,7/27/20 0:00,2020,,
1471712,1569 005,USE2020-54978,MIDDLE EAST,11/4/20,11/4/20 0:00,2020,-76.58778837,39.30330773
1471721,1569 014,USE2020-54406,MIDDLE EAST,10/15/20,10/15/20 0:00,2020,-76.58740071,39.30332257
1471722,1569 015,USE2020-54407,MIDDLE EAST,10/15/20,10/15/20 0:00,2020,-76.58735873,39.30332418
1471723,1569 016,USE2020-51200,MIDDLE EAST,3/19/20,3/19/20 0:00,2020,-76.58731395,39.30332591
1471755,1570 014,USE2020-50820,MIDDLE EAST,6/9/20,6/9/20 0:00,2020,-76.58615946,39.30335663
1471775,1570 034,USE2020-51622,MIDDLE EAST,10/2/20,10/2/20 0:00,2020,-76.58561925,39.30285527
1471960,1574 038,USE2020-54748,BIDDLE STREET,12/8/20,12/8/20 0:00,2020,-76.58047629,39.30331102
1472812,1590 098,USE2019-56430,MILTON-MONTFORD,3/6/20,3/6/20 0:00,2020,-76.58439305,39.30137918
1472814,1590 100,USE2020-52217,MILTON-MONTFORD,6/2/20,6/2/20 0:00,2020,-76.58438526,39.3013139
1472883,1591 066,USE2020-52168,MILTON-MONTFORD,6/5/20,6/5/20 0:00,2020,-76.58347817,39.30110298
1472905,1591 088,USE2020-54008,MILTON-MONTFORD,9/14/20,9/14/20 0:00,2020,-76.5827093,39.30144152
1472963,1592 038,USE2020-55268,MILTON-MONTFORD,11/23/20,11/23/20 0:00,2020,-76.58127881,39.30133413
1473020,1593 038,USE2019-52334,MADISON-EASTEND,2/11/20,2/11/20 0:00,2020,-76.58041378,39.30122638
1473113,1594 067,USE2020-00005,MADISON-EASTEND,3/27/20,3/27/20 0:00,2020,-76.57940373,39.30180957
1473117,1595 005,USE2020-54334,MADISON-EASTEND,11/19/20,11/19/20 0:00,2020,-76.57800662,39.3013234
1473551,1606 078,USE2020-55363,MIDDLE EAST,12/4/20,12/4/20 0:00,2020,-76.58581657,39.30071667
1473568,1606 095,USE2020-55024,MIDDLE EAST,11/9/20,11/9/20 0:00,2020,-76.58578743,39.30014387
1473569,1606 096,USE2020-55025,MIDDLE EAST,11/18/20,11/18/20 0:00,2020,-76.58578301,39.30010702
1473676,1608 014,USE2020-50372,MILTON-MONTFORD,6/9/20,6/9/20 0:00,2020,-76.58357194,39.30044
1473691,1608 029,USE2020-54078,MILTON-MONTFORD,9/30/20,9/30/20 0:00,2020,-76.58322194,39.30074411
1473714,1608 052,USE2020-51301,MILTON-MONTFORD,5/1/20,5/1/20 0:00,2020,-76.58263584,39.30022031
1473831,1609 076,USE2020-54999,MILTON-MONTFORD,11/5/20,11/5/20 0:00,2020,-76.58188156,39.30054588
1473870,1610 029,USE2020-53662,MADISON-EASTEND,10/14/20,10/14/20 0:00,2020,-76.58017643,39.30085745
1473872,1610 029C,USE2020-52483,MADISON-EASTEND,7/2/20,7/2/20 0:00,2020,-76.58005013,39.30086294
1474021,1612 002,USE2020-53617,MADISON-EASTEND,9/3/20,9/3/20 0:00,2020,-76.57788821,39.30022817
1474075,1612 033,USE2020-53200,MADISON-EASTEND,10/5/20,10/5/20 0:00,2020,-76.57764429,39.30067461
1474091,1612 049,USE2020-50612,MADISON-EASTEND,2/6/20,2/6/20 0:00,2020,-76.57728025,39.30078731
1474229,1621 062,USE2020-52000,MIDDLE EAST,5/27/20,5/27/20 0:00,2020,-76.58739456,39.29915847
1474254,1622 006,USE2020-53725,MIDDLE EAST,9/4/20,9/4/20 0:00,2020,-76.5854308,39.29932341
1474255,1622 007,USE2020-52829,MIDDLE EAST,12/3/20,12/3/20 0:00,2020,-76.58543721,39.29936083
1474257,1622 009,USE2020-51052,MIDDLE EAST,3/6/20,3/6/20 0:00,2020,-76.58543676,39.29943772
1474288,1622 039,USE2020-54881,MIDDLE EAST,10/30/20,10/30/20 0:00,2020,-76.58643793,39.29918368
1474353,1623 025,USE2020-54231,MILTON-MONTFORD,10/6/20,10/6/20 0:00,2020,-76.58468354,39.29959754
1474455,1624 045,USE2020-51872,MILTON-MONTFORD,5/11/20,5/11/20 0:00,2020,-76.58334385,39.29967907
1474485,1624 075,USE2019-56145,MILTON-MONTFORD,2/11/20,2/11/20 0:00,2020,-76.58323393,39.29950499
1474704,1627 031,USE2020-52334,MADISON-EASTEND,7/2/20,7/2/20 0:00,2020,-76.57854539,39.29986208
1474786,1628 023,USE2020-50082,MADISON-EASTEND,7/24/20,7/24/20 0:00,2020,-76.57787248,39.29996599
1474812,1628 045,USE2020-50474,MADISON-EASTEND,3/3/20,3/3/20 0:00,2020,-76.57691832,39.2994331
1474869,1629 014,USE2020-53606,MADISON-EASTEND,9/2/20,9/2/20 0:00,2020,-76.5764541,39.29990532
1475043,1637 002,USE2020-51776,CARE,5/28/20,5/28/20 0:00,2020,-76.58682983,39.29814387
1475044,1637 003,USE2020-55354,CARE,12/4/20,12/4/20 0:00,2020,-76.58683358,39.29818069
1475083,1638 022,USE2020-52264,CARE,8/20/20,8/20/20 0:00,2020,-76.58636428,39.29835873
1475149,1640 017,USE2020-55416,MCELDERRY PARK,12/14/20,12/14/20 0:00,2020,-76.58250842,39.29838001
1475185,1640 058,USE2020-54808,MCELDERRY PARK,10/26/20,10/26/20 0:00,2020,-76.58344501,39.29786935
1475332,1642 068,USE2020-51704,MCELDERRY PARK,6/22/20,6/22/20 0:00,2020,-76.58059143,39.29818008
1475387,1643 027,USE2020-52895,MCELDERRY PARK,7/20/20,7/20/20 0:00,2020,-76.57896393,39.29878848
1475412,1643 052,USE2020-50948,MCELDERRY PARK,3/6/20,3/6/20 0:00,2020,-76.57825449,39.29823115
1475445,1643 085,USE2020-55756,MCELDERRY PARK,12/22/20,12/22/20 0:00,2020,-76.57892047,39.29840229
1475458,1644 001,USE2020-53198,MCELDERRY PARK,10/26/20,10/26/20 0:00,2020,-76.57774535,39.29802514
1475468,1644 011,USE2019-56229,MCELDERRY PARK,2/18/20,2/18/20 0:00,2020,-76.57777082,39.2984105
1475570,1645 056,USE2020-51643,ELLWOOD PARK/MONUMENT,6/23/20,6/23/20 0:00,2020,-76.57576172,39.29817595
1475583,1645 069,USE2019-52140,ELLWOOD PARK/MONUMENT,2/7/20,2/7/20 0:00,2020,-76.5761022,39.29837595
1475637,1646 029,USE2020-52208,ELLWOOD PARK/MONUMENT,7/14/20,7/14/20 0:00,2020,-76.57412433,39.29897947
1475758,1647 031,USE2020-54609,ELLWOOD PARK/MONUMENT,10/27/20,10/27/20 0:00,2020,-76.57328352,39.29866304
1475894,1651 033,USE2020-54905,CARE,10/29/20,10/29/20 0:00,2020,-76.58804401,39.29708773
1476073,1654 018,USE2020-51485,MCELDERRY PARK,7/13/20,7/13/20 0:00,2020,-76.58477354,39.29732121
1476101,1654 049,USE2019-55844,MCELDERRY PARK,1/23/20,1/23/20 0:00,2020,-76.58387467,39.29705411
1476264,1656 036,USE2020-53131,MCELDERRY PARK,8/18/20,8/18/20 0:00,2020,-76.58102907,39.29725575
1476335,1657 021,USE2020-55413,MCELDERRY PARK,12/8/20,12/8/20 0:00,2020,-76.58055544,39.29765507
1476367,1657 053,USE2020-55762,MCELDERRY PARK,12/23/20,12/23/20 0:00,2020,-76.58028561,39.29697944
1476382,1657 068,USE2019-54311,MCELDERRY PARK,3/23/20,3/23/20 0:00,2020,-76.58027327,39.29756996
1476498,1659 007,USE2019-55172,MCELDERRY PARK,6/26/20,6/26/20 0:00,2020,-76.57769293,39.29723609
1476571,1659 080,USE2020-50747,MCELDERRY PARK,5/8/20,5/8/20 0:00,2020,-76.57706372,39.29755777
1476704,1661 044,USE2020-50789,ELLWOOD PARK/MONUMENT,3/9/20,3/9/20 0:00,2020,-76.57418882,39.29743983
1476926,1668 020,USE2020-55535,CARE,12/9/20,12/9/20 0:00,2020,-76.58822884,39.29631503
1476998,1669 044,USE2020-54395,CARE,10/15/20,10/15/20 0:00,2020,-76.58673104,39.29589674
1477054,1670 010,USE2020-53908,CARE,9/10/20,9/10/20 0:00,2020,-76.58622327,39.29617819
1477071,1670 027,USE2019-54837,CARE,2/10/20,2/10/20 0:00,2020,-76.58555412,39.29641344
1477072,1670 028,USE2019-54835,CARE,2/10/20,2/10/20 0:00,2020,-76.58551054,39.2964152
1477081,1670 037,USE2020-53910,CARE,9/8/20,9/8/20 0:00,2020,-76.58523996,39.29629949
1477246,1672 014,USE2019-55373,MCELDERRY PARK,12/10/20,12/10/20 0:00,2020,-76.58329883,39.29612815
1477277,1672 045,USE2020-55361,MCELDERRY PARK,12/22/20,12/22/20 0:00,2020,-76.58240413,39.29637483
1477294,1672 063,USE2019-55346,MCELDERRY PARK,6/11/20,6/11/20 0:00,2020,-76.58255621,39.2957987
1477300,1672 070,USE2020-51541,MCELDERRY PARK,4/28/20,4/28/20 0:00,2020,-76.58299259,39.29577584
1477344,1673 014,USE2020-51012,MCELDERRY PARK,8/18/20,8/18/20 0:00,2020,-76.58188081,39.29626366
1477460,1674 035,USE2020-54021,MCELDERRY PARK,10/1/20,10/1/20 0:00,2020,-76.57956899,39.29653485
1477505,1674 081,USE2020-55266,MCELDERRY PARK,11/23/20,11/23/20 0:00,2020,-76.57984423,39.29661075
1477620,1676 005,USE2020-52071,MCELDERRY PARK,6/3/20,6/3/20 0:00,2020,-76.57760897,39.29607371
1477756,1677 046,USE2020-51212,ELLWOOD PARK/MONUMENT,4/16/20,4/16/20 0:00,2020,-76.57595186,39.29654618
1477797,1678 012,USE2020-54344,ELLWOOD PARK/MONUMENT,10/6/20,10/6/20 0:00,2020,-76.57271307,39.29597416
1477959,1686 036,USE2020-51489,CARE,5/28/20,5/28/20 0:00,2020,-76.58802612,39.29437246
1477963,1686 040,USE2020-51054,CARE,3/2/20,3/2/20 0:00,2020,-76.58822536,39.29436468
1478026,1687 050,USE2020-50277,CARE,1/23/20,1/23/20 0:00,2020,-76.58721159,39.29444093
1478070,1688 019,USE2020-51597,CARE,6/12/20,6/12/20 0:00,2020,-76.58600408,39.29528129
1478104,1688 053,USE2019-53322,CARE,12/10/20,12/10/20 0:00,2020,-76.58511641,39.29444603
1478237,1690 036,USE2019-54529,PATTERSON PLACE,5/20/20,5/20/20 0:00,2020,-76.5823474,39.29546348
1478397,1691 085,USE2019-50407,MCELDERRY PARK,1/2/20,1/2/20 0:00,2020,-76.58154749,39.29529752
1478426,1692 004,USE2020-51662,MCELDERRY PARK,4/16/20,4/16/20 0:00,2020,-76.58037811,39.29476669
1478531,1693 057,USE2019-56113,MCELDERRY PARK,1/17/20,1/17/20 0:00,2020,-76.57871427,39.29502714
1478618,1695 004,USE2020-51838,ELLWOOD PARK/MONUMENT,5/4/20,5/4/20 0:00,2020,-76.57613891,39.29532579
1478620,1695 006,USE2019-53105,ELLWOOD PARK/MONUMENT,1/14/20,1/14/20 0:00,2020,-76.57614412,39.29540213
1478813,1706 018,USE2019-54531,BUTCHER'S HILL,1/13/20,1/13/20 0:00,2020,-76.58596196,39.29404589
1479268,1710 041,USE2020-52534,PATTERSON PARK NEIGHBORHOOD,7/7/20,7/7/20 0:00,2020,-76.57943994,39.29435881
1479385,1711 042,USE2020-51423,PATTERSON PARK NEIGHBORHOOD,3/27/20,3/27/20 0:00,2020,-76.57800722,39.29437798
1479611,1713 030,USE2020-52357,PATTERSON PARK NEIGHBORHOOD,10/12/20,10/12/20 0:00,2020,-76.57581962,39.29453529
1479619,1713 038,USE2020-52341,PATTERSON PARK NEIGHBORHOOD,6/8/20,6/8/20 0:00,2020,-76.57580101,39.29426531
1479648,1713 067,USE2020-52342,PATTERSON PARK NEIGHBORHOOD,6/8/20,6/8/20 0:00,2020,-76.57543549,39.29441593
1479716,1713 138,USE2020-50886,ELLWOOD PARK/MONUMENT,6/25/20,6/25/20 0:00,2020,-76.57537714,39.29486668
1479870,1714 139,USE2019-55104,ELLWOOD PARK/MONUMENT,2/27/20,2/27/20 0:00,2020,-76.57375277,39.29505969
1480602,1726 078,USE2020-52886,PATTERSON PARK NEIGHBORHOOD,7/16/20,7/16/20 0:00,2020,-76.58136179,39.29272229
1480603,1726 079,USE2020-55885,PATTERSON PARK NEIGHBORHOOD,12/29/20,12/29/20 0:00,2020,-76.58136242,39.29275512
1480954,1731 005,USE2020-50906,PATTERSON PARK NEIGHBORHOOD,7/31/20,7/31/20 0:00,2020,-76.57455693,39.29278179
1481065,1732 022,USE2019-54834,PATTERSON PARK NEIGHBORHOOD,1/29/20,1/29/20 0:00,2020,-76.57284531,39.29326698
1482093,1746 045,USE2020-52475,UPPER FELLS POINT,6/25/20,6/25/20 0:00,2020,-76.59008753,39.28978663
1482382,1750 053,USE2020-55610,PATTERSON PARK NEIGHBORHOOD,12/22/20,12/22/20 0:00,2020,-76.57492478,39.29082515
1483371,1761 082,USE2020-50302,HIGHLANDTOWN,3/26/20,3/26/20 0:00,2020,-76.57227242,39.28990452
1483442,1761 155,USE2020-52728,HIGHLANDTOWN,7/9/20,7/9/20 0:00,2020,-76.57191805,39.28873087
1483652,1764 048,USE2020-55627,UPPER FELLS POINT,12/21/20,12/21/20 0:00,2020,-76.58993595,39.28695497
1483952,1767 047,USE2020-52867,UPPER FELLS POINT,8/5/20,8/5/20 0:00,2020,-76.58542437,39.28711679
1484090,1770 085,USE2020-51048,HIGHLANDTOWN,4/17/20,4/17/20 0:00,2020,-76.57185716,39.28778951
1484115,1771 020,USE2019-56295,UPPER FELLS POINT,1/13/20,1/13/20 0:00,2020,-76.59193273,39.28589424
1484181,1771 094,USE2020-50212,FELLS POINT,2/21/20,2/21/20 0:00,2020,-76.59278851,39.28619161
1484349,1774 003,USE2020-51911,UPPER FELLS POINT,5/14/20,5/14/20 0:00,2020,-76.58859444,39.28660175
1484597,1779 014,USE2020-51695,HIGHLANDTOWN,6/22/20,6/22/20 0:00,2020,-76.57273948,39.28679016
1484679,1780 017,USE2020-52391,FELLS POINT,7/16/20,7/16/20 0:00,2020,-76.59180729,39.28483066
1484712,1780 053,USE2019-56060,FELLS POINT,1/24/20,1/24/20 0:00,2020,-76.59234501,39.28544318
1484948,1784 026,USE2020-50430,CANTON,2/3/20,2/3/20 0:00,2020,-76.58675569,39.28527864
1485023,1785 049,USE2018-51220,CANTON,1/7/20,1/7/20 0:00,2020,-76.58483177,39.28569522
1488752,1860 008,USE2020-52820,CANTON,7/10/20,7/10/20 0:00,2020,-76.5718782,39.28357223
1489161,1866 065,USE2020-51468,CANTON,4/14/20,4/14/20 0:00,2020,-76.57928469,39.28243392
1490282,1877 033,USE2019-55911,CANTON,2/4/20,2/4/20 0:00,2020,-76.57713053,39.28128597
1490297,1877 049,USE2020-53699,CANTON,8/28/20,8/28/20 0:00,2020,-76.57816702,39.28127774
1490631,1881 029,USE2020-53598,CANTON,8/17/20,8/17/20 0:00,2020,-76.57216803,39.28150863
1490683,1882 045,USE2020-54666,CANTON,10/29/20,10/29/20 0:00,2020,-76.57758907,39.28069288
1491035,1891 042,USE2020-50956,CANTON,3/2/20,3/2/20 0:00,2020,-76.5741944,39.27956544
1493295,1924C048,USE2020-54179,RIVERSIDE,9/30/20,9/30/20 0:00,2020,-76.60580216,39.27441315
1494200,1941 073,USE2019-55614,RIVERSIDE,2/19/20,2/19/20 0:00,2020,-76.60552512,39.27094366
1494908,2004 027,USE2020-52156,LOCUST POINT,6/26/20,6/26/20 0:00,2020,-76.59143011,39.27063269
1495161,2006A020,USE2020-52618,LOCUST POINT,8/17/20,8/17/20 0:00,2020,-76.58975819,39.26988648
1496647,2100 012,USE2020-55031,MILLHILL,11/17/20,11/17/20 0:00,2020,-76.65651243,39.27849234
1496658,2100 023,USE2019-56365,MILLHILL,3/24/20,3/24/20 0:00,2020,-76.65701309,39.27832546
1496666,2100 031,USE2020-51420,MILLHILL,6/26/20,6/26/20 0:00,2020,-76.65737621,39.27820549
1496742,2100 116,USE2020-52384,MILLHILL,7/28/20,7/28/20 0:00,2020,-76.65650574,39.27820907
1496791,2108 002,USE2020-52358,WILHELM PARK,8/15/20,8/15/20 0:00,2020,-76.66348367,39.27611206
1496966,2110 010,USE2020-53757,MILLHILL,9/11/20,9/11/20 0:00,2020,-76.65602625,39.28002707
1497625,2132 013,USE2020-51314,GWYNNS FALLS,3/24/20,3/24/20 0:00,2020,-76.66279692,39.27940479
1498137,2145B024,USE2020-51757,MILLHILL,4/21/20,4/21/20 0:00,2020,-76.65585116,39.28100379
1498347,2153 117,USE2020-53953,PENROSE/FAYETTE STREET OUTREACH,10/19/20,10/19/20 0:00,2020,-76.65316778,39.28900683
1498605,2167B022,USE2020-54835,SHIPLEY HILL,12/9/20,12/9/20 0:00,2020,-76.65841798,39.28903631
1498703,2169 056,USE2020-53157,SHIPLEY HILL,11/17/20,11/17/20 0:00,2020,-76.66073205,39.28832513
1498787,2170A029,USE2020-52276,SHIPLEY HILL,6/4/20,6/4/20 0:00,2020,-76.65806347,39.2884662
1498788,2170A030,USE2020-54834,SHIPLEY HILL,11/4/20,11/4/20 0:00,2020,-76.65811148,39.28846414
1499182,2175 021,USE2020-53817,SHIPLEY HILL,8/28/20,8/28/20 0:00,2020,-76.65754537,39.28651908
1499248,2175 084,USE2019-53189,SHIPLEY HILL,2/18/20,2/18/20 0:00,2020,-76.65722722,39.2863192
1499332,2176 069,USE2020-52379,SHIPLEY HILL,6/10/20,6/10/20 0:00,2020,-76.65691981,39.28490997
1499410,2177 026,USE2020-53450,SHIPLEY HILL,8/21/20,8/21/20 0:00,2020,-76.65634874,39.28341681
1499744,2195 024,USE2018-51483,CARROLL-SOUTH HILTON,3/13/20,3/13/20 0:00,2020,-76.66291399,39.28041325
1499894,2199C019,USE2020-51660,CARROLL-SOUTH HILTON,6/1/20,6/1/20 0:00,2020,-76.67182166,39.28276678
1500013,2201 002,USE2020-53663,ROSEMONT HOMEOWNERS/TENANTS,8/31/20,8/31/20 0:00,2020,-76.6534344,39.29456256
1500105,2205 007,USE2020-51588,ROSEMONT HOMEOWNERS/TENANTS,5/1/20,5/1/20 0:00,2020,-76.65526236,39.29449532
1500469,2213B054,USE2019-55714,ROSEMONT HOMEOWNERS/TENANTS,3/2/20,3/2/20 0:00,2020,-76.65960616,39.29373515
1500491,2213B076,USE2020-50111,ROSEMONT HOMEOWNERS/TENANTS,10/5/20,10/5/20 0:00,2020,-76.66084483,39.2936876
1500605,2218 014,USE2020-50635,PENROSE/FAYETTE STREET OUTREACH,3/2/20,3/2/20 0:00,2020,-76.66283952,39.29281976
1501071,2230J016,USE2020-51835,CARROLL-SOUTH HILTON,5/8/20,5/8/20 0:00,2020,-76.67061347,39.28573139
1501151,2230L034,USE2019-56096,CARROLL-SOUTH HILTON,1/2/20,1/2/20 0:00,2020,-76.66875345,39.2856283
1501198,2243B002A,USE2020-54347,SAINT JOSEPHS,10/2/20,10/2/20 0:00,2020,-76.67507077,39.28281437
1501428,2244A035,USE2020-52684,IRVINGTON,6/26/20,6/26/20 0:00,2020,-76.67561103,39.28247019
1501541,2249A006,USE2020-52766,ALLENDALE,12/23/20,12/23/20 0:00,2020,-76.6808337,39.28464618
1501547,2249A013,USE2020-53825,ALLENDALE,12/8/20,12/8/20 0:00,2020,-76.67985752,39.28544079
1501637,2251 048,USE2020-51800,SAINT JOSEPHS,5/28/20,5/28/20 0:00,2020,-76.67723964,39.28649472
1501681,2252 040,USE2020-54710,SAINT JOSEPHS,10/19/20,10/19/20 0:00,2020,-76.67883496,39.28503371
1501916,2255 039A,USE2020-52633,SAINT JOSEPHS,10/15/20,10/15/20 0:00,2020,-76.67574592,39.28545835
1501934,2256 012,USE2020-51575,SAINT JOSEPHS,4/13/20,4/13/20 0:00,2020,-76.6772028,39.28412048
1502026,2275A001,USE2020-55639,ALLENDALE,12/30/20,12/30/20 0:00,2020,-76.67284466,39.28986147
1502084,2275A059,USE2020-52482,ALLENDALE,6/18/20,6/18/20 0:00,2020,-76.67489257,39.28892513
1502087,2275A062,USE2019-56296,ALLENDALE,3/30/20,3/30/20 0:00,2020,-76.6750046,39.2888368
1502131,2275A110,USE2019-55313,ALLENDALE,6/16/20,6/16/20 0:00,2020,-76.67518844,39.28835824
1502236,2275B075,USE2020-53381,SAINT JOSEPHS,10/13/20,10/13/20 0:00,2020,-76.67391433,39.28677053
1502818,2281B014,USE2020-50011,LOWER EDMONDSON VILLAGE,7/2/20,7/2/20 0:00,2020,-76.67298657,39.29256516
1502868,2282 017,USE2020-55499,LOWER EDMONDSON VILLAGE,12/7/20,12/7/20 0:00,2020,-76.67519932,39.2923613
1502888,2282 037,USE2020-51995,LOWER EDMONDSON VILLAGE,6/10/20,6/10/20 0:00,2020,-76.67483918,39.29205619
1502890,2282 039,USE2020-51996,LOWER EDMONDSON VILLAGE,6/10/20,6/10/20 0:00,2020,-76.67497852,39.29206625
1502996,2284 013,USE2020-51605,ALLENDALE,9/5/20,9/5/20 0:00,2020,-76.67573484,39.29288074
1503026,2285 009,USE2020-53890,ALLENDALE,9/3/20,9/3/20 0:00,2020,-76.67568171,39.29196531
1503079,2286 038,USE2020-50564,ALLENDALE,6/1/20,6/1/20 0:00,2020,-76.67569086,39.2913976
1503104,2289 016,USE2020-52352,ALLENDALE,8/21/20,8/21/20 0:00,2020,-76.67797452,39.29159982
1503224,2292A013,USE2020-52819,ALLENDALE,7/28/20,7/28/20 0:00,2020,-76.67940246,39.29360074
1503402,2297 007,USE2019-55612,ALLENDALE,5/19/20,5/19/20 0:00,2020,-76.68275529,39.29206681
1503607,2299C007,USE2020-51022,ALLENDALE,3/25/20,3/25/20 0:00,2020,-76.67792247,39.29059284
1503613,2299C013,USE2020-50181,ALLENDALE,2/21/20,2/21/20 0:00,2020,-76.67789524,39.2901442
1503832,2301 009,USE2020-54044,EASTERWOOD,9/11/20,9/11/20 0:00,2020,-76.65237054,39.30841378
1503951,2303 014,USE2019-54626,COPPIN HEIGHTS/ASH-CO-EAST,1/3/20,1/3/20 0:00,2020,-76.65376209,39.30901316
1503965,2303 028,USE2020-53957,COPPIN HEIGHTS/ASH-CO-EAST,9/15/20,9/15/20 0:00,2020,-76.65325021,39.30882025
1504534,2319 012,USE2019-56331,COPPIN HEIGHTS/ASH-CO-EAST,9/9/20,9/9/20 0:00,2020,-76.65609195,39.30684565
1504583,2319 057,USE2020-54031,COPPIN HEIGHTS/ASH-CO-EAST,11/4/20,11/4/20 0:00,2020,-76.65669532,39.30648886
1504665,2320A029,USE2020-51092,COPPIN HEIGHTS/ASH-CO-EAST,5/14/20,5/14/20 0:00,2020,-76.65427563,39.30752577
1504685,2320A049,USE2020-52182,COPPIN HEIGHTS/ASH-CO-EAST,5/28/20,5/28/20 0:00,2020,-76.6542353,39.30675673
1504759,2323 006,USE2019-55558,COPPIN HEIGHTS/ASH-CO-EAST,8/10/20,8/10/20 0:00,2020,-76.65367087,39.30735466
1504858,2324 032,USE2020-52382,EASTERWOOD,11/9/20,11/9/20 0:00,2020,-76.651771,39.30691522
1504999,2332C045,USE2019-56326,NORTHWEST COMMUNITY ACTION,1/28/20,1/28/20 0:00,2020,-76.66456281,39.30375314
1505184,2347 008,USE2020-50129,MIDTOWN-EDMONDSON,1/15/20,1/15/20 0:00,2020,-76.65299045,39.29552924
1505323,2350 016,USE2020-52325,EVERGREEN LAWN,6/8/20,6/8/20 0:00,2020,-76.6547599,39.29719947
1505462,2352 031,USE2020-53677,BRIDGEVIEW/GREENLAWN,9/2/20,9/2/20 0:00,2020,-76.65449509,39.29979633
1505936,2364A005,USE2020-55545,EVERGREEN LAWN,12/10/20,12/10/20 0:00,2020,-76.65683265,39.29741192
1506102,2369 001,USE2020-50733,WINCHESTER,3/17/20,3/17/20 0:00,2020,-76.66154579,39.30159677
1506290,2377A050,USE2020-51372,MOSHER,3/30/20,3/30/20 0:00,2020,-76.66406162,39.29567014
1506465,2377C074,USE2019-54621,MOSHER,3/11/20,3/11/20 0:00,2020,-76.66240486,39.29535533
1506636,2377F024,USE2020-55889,EVERGREEN LAWN,12/29/20,12/29/20 0:00,2020,-76.65873442,39.29561149
1506837,2381 002,USE2019-55951,MOSHER,3/26/20,3/26/20 0:00,2020,-76.66231266,39.29681736
